"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParent","BounceFromGround","IsIsoParticle","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartRadius","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha"
"hero_cny_dust",26,80,600,1200,0,360,15,15,300,500,0,0,-5,0,-100,"false","false","false","false","sc/buildings.sc","d1","false",30,30,70,90,110,-90,60,600,"true",0,0,-30,50,100,100,100
,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"d3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"d4","false",,,,,,,,,,,,,,,,
"hero_cny_glow",1,1,1000,1000,0,0,0,0,0,0,0,0,-4,0,0,"false","false","false","false","sc/hero_aq_cny_dl_opt.sc","hero_cny_glow","true",0,0,0,200,80,0,0,900,"true",0,0,0,0,100,100,65
"hero_cny_king_glow",1,1,1000,1000,0,0,0,0,0,0,0,0,-4,0,0,"false","false","false","false","sc/hero_bk_cny_dl_opt.sc","hero_cny_king_glow","true",0,0,0,200,80,0,0,900,"true",0,0,0,0,100,100,65
"hero_die_force",1,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","die_force_above","false",0,0,0,100,100,0,0,0,"true",0,0,0,0,100,100,100
"hero_heal_lightrays",22,1000,500,650,0,360,0,0,1300,1300,0,0,10,0,-2000,"false","false","false","false","sc/buildings.sc","HealSpell_lightbeam","true",200,0,50,40,350,0,0,450,"true",0,0,0,0,100,100,100
"hero_heal_rings",3,300,600,1200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,20,130,0,0,2000,"true",0,0,0,0,100,100,100
"hero_hit1",1,1,350,400,0,360,0,0,1,1,0,0,50,0,0,"false","false","false","false","sc/buildings.sc","Hit","false",0,0,0,100,220,-10,10,150,"true",0,0,0,0,100,100,100
"hero_hit2",5,1,280,300,0,360,0,0,200,300,0,0,70,0,1000,"false","true","false","false","sc/buildings.sc","g1","false",0,0,50,20,35,0,90,100,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"g2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"g3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"g4","false",,,,,,,,,,,,,,,,
"hero_hit3",12,1,450,850,0,360,0,0,50,100,0,0,60,0,20,"false","false","false","false","sc/buildings.sc","d1","false",0,0,0,100,180,-10,10,200,"true",0,0,0,0,100,100,100
"hero_hit4",1,1,180,180,0,0,0,0,0,0,0,0,60,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_3","true",0,0,0,70,50,0,0,100,"true",0,0,0,0,100,100,100
"hero_hit5",1,1,250,250,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","hit_force_above","false",0,0,0,30,100,0,0,50,"true",0,0,0,0,100,100,100
"hero_hit_grass",7,200,200,600,0,360,20,90,200,780,0,0,0,0,3000,"false","false","false","false","sc/buildings.sc","g1","false",40,0,20,30,60,-30,30,300,"true",0,0,0,0,100,100,100
"hero_ice_spawn",2,20,1400,1400,220,230,0,0,100,200,0,0,250,0,-450,"false","false","false","false","sc/hero_aq_ice_dl_opt.sc","wind_circle","false",10,0,20,30,10,0,0,600,"true",0,0,0,0,90,110,100
"hero_pekka_dust",20,80,600,1200,0,360,15,15,400,800,0,0,130,0,-100,"false","false","false","false","sc/buildings.sc","d1","false",30,30,70,130,140,-90,60,600,"true",0,0,-30,50,100,100,100
,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"d3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"d4","false",,,,,,,,,,,,,,,,
"hero_pekka_glow",1,1,1000,1000,0,0,0,0,0,0,0,0,120,0,0,"false","false","false","false","sc/hero_bk_pekka_dl_opt.sc","hero_pekka_glow","true",0,0,0,300,160,0,0,900,"true",0,0,0,0,100,100,65
"hero_pekka_lightning1",2,1,240,330,0,0,0,0,0,0,0,0,265,0,-50,"false","false","true","false","sc/hero_bk_pekka_dl_opt.sc","hero_pekka_spark_1","false",0,0,20,230,255,-180,180,200,"true",20,0,0,0,100,100,100
"hero_pekka_lightning2",12,40,500,650,-360,360,50,50,300,300,0,0,200,0,-200,"false","false","true","false","sc/hero_bk_pekka_dl_opt.sc","hero_pekka_spark_2","false",0,10,15,60,160,-60,60,170,"true",0,0,0,0,100,100,100
"hero_pekka_spawn_bolt",1,1,200,220,0,0,0,0,1,1,0,110,240,0,-400,"false","false","false","false","sc/hero_bk_pekka_dl_opt.sc","hero_pekka_spawning_bolt","false",60,0,80,170,170,0,30,30,"false",0,0,0,0,100,100,100
"hero_primal_clawmarks",1,1,3000,3000,0,360,15,15,0,0,-40,40,-68,0,0,"false","false","false","false","sc/hero_bk_primal_dl_opt.sc","bk_primal_clawmarks","false",30,30,70,27,27,0,0,200,"true",0,0,0,0,100,100,100
"hero_primal_clawmarks2",1,1,800,800,0,360,15,15,0,0,25,0,-88,0,0,"false","false","false","false","sc/hero_bk_primal_dl_opt.sc","bk_primal_clawmarks","false",30,30,70,27,27,0,0,200,"true",0,0,-16,-16,100,100,100
"hero_primal_dust",17,80,400,850,0,360,15,15,300,500,0,0,-80,0,-100,"false","false","false","false","sc/buildings.sc","d1","false",30,30,70,90,110,-90,60,800,"true",0,0,-30,50,100,100,100
,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"d3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"d4","false",,,,,,,,,,,,,,,,
"hero_skele_lightrays",3,330,1400,2000,0,360,0,360,500,700,0,0,60,0,-800,"false","false","false","false","sc/buildings.sc","skullfx","true",80,0,25,60,160,0,0,1200,"true",0,0,0,0,100,100,100
"hero_skeleton_birth_glow",1,800,800,800,0,0,0,0,0,0,0,0,65,0,-500,"false","false","false","false","sc/hero_bk_skeleton_dl_opt.sc","skeleton_birth_effect","false",0,0,0,50,80,0,0,900,"true",0,0,0,0,100,100,65
"hero_skeleton_lightrays",1,1,1450,1450,0,0,0,0,0,0,0,0,240,0,-3400,"false","false","false","false","sc/buildings.sc","skullfx","true",0,3000,1,390,200,0,0,800,"true",0,0,0,0,100,100,100
"hero_spot_enemy",1,1,2000,2000,0,0,0,0,0,0,0,0,250,0,0,"false","false","false","false","sc/buildings.sc","hero_spot_enemy","false",0,0,0,100,100,0,0,0,"true",0,0,0,0,100,100,100
"hero_zeus_lightning1",2,1,240,330,0,0,0,0,0,0,0,0,265,0,-50,"false","false","true","false","sc/hero_bk_pekka_dl_opt.sc","hero_pekka_spark_1","false",0,0,20,230,255,-180,180,200,"true",20,0,0,0,100,100,100
"hero_zeus_lightning2",12,40,500,650,-360,360,50,50,300,300,0,0,200,0,-200,"false","false","true","false","sc/hero_bk_pekka_dl_opt.sc","hero_pekka_spark_2","false",0,10,15,60,160,-60,60,170,"true",0,0,0,0,100,100,100
"hero_zeus_spawn_bolt",1,1000,200,220,0,0,0,0,1,1,0,110,240,0,-400,"false","false","false","false","sc/hero_gw_gladiator_dl_opt.sc","gladiator_bolt","false",60,0,80,170,170,0,30,30,"false",0,0,0,0,100,100,100
"invisibility_bottleDrop",1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","invisibility_bottleDrop","false",0,0,0,100,100,0,0,0,"true",0,0,0,0,100,100,100
"invisibility_lvl1_ring",1,1,3750,3750,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl1_ring2",1,1,3750,3750,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl1_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100
"invisibility_lvl1_ring4",18,3750,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,160,175,0,0,4250,"true",0,0,0,0,100,100,100
"invisibility_lvl1_ring_lightrays",200,3750,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","false","false","false","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,275,30,200,0,0,550,"true",0,0,0,0,100,100,100
"invisibility_lvl2_ring",1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl2_ring2",1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl2_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100
"invisibility_lvl2_ring4",18,4000,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,160,175,0,0,4500,"true",0,0,0,0,100,100,100
"invisibility_lvl2_ring_lightrays",200,4000,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","false","false","false","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,275,30,200,0,0,550,"true",0,0,0,0,100,100,100
"invisibility_lvl3_ring",1,1,4250,4250,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl3_ring2",1,1,4250,4250,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl3_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100
"invisibility_lvl3_ring4",18,4250,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,160,175,0,0,4750,"true",0,0,0,0,100,100,100
"invisibility_lvl3_ring_lightrays",200,4250,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","false","false","false","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,275,30,200,0,0,550,"true",0,0,0,0,100,100,100
"invisibility_lvl4_ring",1,1,4500,4500,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl4_ring2",1,1,4500,4500,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100
"invisibility_lvl4_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100
"invisibility_lvl4_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,0,160,175,0,0,5000,"true",0,0,0,0,100,100,100
"invisibility_lvl4_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","false","false","false","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,275,30,200,0,0,550,"true",0,0,0,0,100,100,100
"javelin_hit",1,1,250,270,0,360,0,0,1,1,0,0,50,0,0,"false","false","false","false","sc/buildings.sc","Hit","false",0,0,10,55,290,-10,10,90,"true",0,0,-180,180,100,100,100
"javelin_hit_sharp",1,1,200,220,0,360,0,0,1,1,0,0,50,0,0,"false","false","false","false","sc/buildings.sc","javelin_hit_point","false",0,0,6,20,20,-10,10,120,"true",0,0,-180,180,100,100,100
"javelin_hit_slash",1,1,220,220,0,360,0,0,1,1,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","javelin_hit_sharp","false",0,0,24,36,290,-10,10,110,"true",0,0,-360,360,100,100,100
"javelin_trail_glow",1,1,370,370,0,0,0,0,0,0,0,0,10,0,0,"false","false","false","false","sc/buildings.sc","shield_trail_glow","false",0,0,0,50,30,0,0,190,"false",0,0,0,0,100,100,45
"jolly_bk_sparkle",6,600,600,900,0,360,0,0,40,70,0,0,80,0,0,"false","false","true","false","sc/hero_bk_jolly_dl_opt.sc","jolly_sparkle1","true",2,0,130,160,80,0,0,600,"true",0,0,-12,12,80,120,100
"jump_balls10_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls10_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls10_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls10_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls11_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls11_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls11_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls11_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls2_lvl1",20,20500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls2_lvl2",40,40500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls2_lvl3",60,60500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls2_lvl4",80,80500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls3_lvl1",20,20500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls3_lvl2",40,40500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls3_lvl3",60,60500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls3_lvl4",80,80500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls4_lvl1",20,20500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls4_lvl2",40,40500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls4_lvl3",60,60500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls4_lvl4",80,80500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls5_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls5_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls5_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls5_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls6_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls6_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls6_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls6_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls7_lvl1",20,20500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls7_lvl2",40,40500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls7_lvl3",60,60500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls7_lvl4",80,80500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls8_lvl1",20,20500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls8_lvl2",40,40500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls8_lvl3",60,60500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls8_lvl4",80,80500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls9_lvl1",20,20500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls9_lvl2",40,40500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls9_lvl3",60,60500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls9_lvl4",80,80500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls_lvl1",20,20500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls_lvl2",40,40500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls_lvl3",60,60500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_balls_lvl4",80,80500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"false","true","true","false","sc/buildings.sc","fireball3b","true",5,0,4000,8,8,0,0,1500,"true",0,0,0,0,100,100,100
"jump_bottleDrop",1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","jump_bottleDrop","false",0,0,0,100,100,0,0,0,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim2_lvl1",0,20500,1600,1600,0,0,90,90,600,800,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,8000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim2_lvl2",0,40500,1600,1600,0,0,90,90,300,500,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,5000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim2_lvl3",0,60500,1600,1600,0,0,90,90,300,500,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,5000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim2_lvl4",0,80500,1600,1600,0,0,90,90,300,500,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,5000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim_lvl1",12,20500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,8000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim_lvl2",24,40500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,8000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim_lvl3",36,60500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,8000,"true",0,0,0,0,100,100,100
"jump_deploy_range_anim_lvl4",48,80500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"false","false","true","false","sc/buildings.sc","spell_range_marker_2","true",5,0,0,133,133,0,0,8000,"true",0,0,0,0,100,100,100
"jump_deploy_range_lvl1",1,1,20000,20000,0,0,0,0,0,0,0,0,3,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,133,133,0,0,35000,"true",0,0,0,0,100,100,100
"jump_deploy_range_lvl2",1,1,40000,40000,0,0,0,0,0,0,0,0,3,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,133,133,0,0,55000,"true",0,0,0,0,100,100,100
"jump_deploy_range_lvl3",1,1,60000,60000,0,0,0,0,0,0,0,0,3,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,133,133,0,0,75000,"true",0,0,0,0,100,100,100
"jump_deploy_range_lvl4",1,1,80000,80000,0,0,0,0,0,0,0,0,3,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,133,133,0,0,95000,"true",0,0,0,0,100,100,100
"jump_deploy_rings_lvl1",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,14,133,0,0,400,"true",0,0,0,0,100,100,100
"jump_deploy_rings_lvl2",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,14,133,0,0,400,"true",0,0,0,0,100,100,100
"jump_deploy_rings_lvl3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,14,133,0,0,400,"true",0,0,0,0,100,100,100
"jump_deploy_rings_lvl4",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","spell_range_marker_2","true",0,0,0,14,133,0,0,400,"true",0,0,0,0,100,100,100
"jump_glowGreen_lvl1",1,1,20000,20000,0,0,0,0,0,0,0,0,40,0,0,"false","false","false","false","sc/buildings.sc","jump_glowGreen","true",0,0,0,560,560,0,0,700,"false",0,0,0,0,100,100,100
"jump_glowGreen_lvl2",1,1,40000,40000,0,0,0,0,0,0,0,0,40,0,0,"false","false","false","false","sc/buildings.sc","jump_glowGreen","true",0,0,0,560,560,0,0,700,"false",0,0,0,0,100,100,100
